"appearance_id","exe_number","case_number","game_id","player_id","date_sports","player_name","competition_id"
"2224730_37635","17439-2019","C.A. No.-006153-006153 - 2021",2224730,37635,"2012-07-15","Jesper Lange","DK1"
"2224730_41843","17500-2018","C.A. No.-003767-003767 - 2010",2224730,41843,"2012-07-15","Mikkel Vendelbo","DK1"
"2224730_44471","17568-2021","C.A. No.-006112-006112 - 2021",2224730,44471,"2012-07-15","Sören Rieks","DK1"
"2224730_46004","17576-2020","C.A. No.-001076-001076 - 2021",2224730,46004,"2012-07-15","Thorbjörn Holst Rasmussen","DK1"
"2224730_48015","17579-2021","Crl.A. No.-001078-001078 - 2021",2224730,48015,"2012-07-15","Lukas Hradecky","DK1"
"2224730_48897","17580-2016","MA-001120 - 2021",2224730,48897,"2012-07-15","Ade Runsewe","DK1"
"2224730_52117","17590-2020","Crl.A. No.-002438-002438 - 2010",2224730,52117,"2012-07-15","Marvin Pourié","DK1"
"2224730_56986","17613-2020","R.P.(C) No.-001399 - 2021",2224730,56986,"2012-07-15","Davidson Eden","DK1"
"2224730_62445","17658-2020","C.A. No.-007611-007634 - 2021",2224730,62445,"2012-07-15","Sebastian Andersen","DK1"
"2224730_78953","17675-2019","R.P.(Crl.) No.-000641-000641 - 2015",2224730,78953,"2012-07-15","Martin Svensson","DK1"
"2224730_89197","17722-2021","Crl.A. No.-001278-001278 - 2021",2224730,89197,"2012-07-15","Nicolaj Ritter","DK1"
"2224730_91469","17744-2020","C.A. No.-002943-002944 - 2020",2224730,91469,"2012-07-15","Kian Hansen","DK1"
"2224730_95732","17875-2019","C.A. No.-006996-006997 - 2021",2224730,95732,"2012-07-15","Martin Braithwaite","DK1"
"2224733_100399","17875-2019","SLP(C) No.-012150 - 2019",2224733,100399,"2012-07-15","Nicolai Jörgensen","DK1"
"2224733_102043","17954-2018","C.A. No.-005111 - 2021",2224733,102043,"2012-07-15","Sly","DK1"
"2224733_102045","17983-2021","C.A. No.-006764-006764 - 2021",2224733,102045,"2012-07-15","Izunna Uzochukwu","DK1"
"2224733_103558","17999-2021","C.A. No.-004543 - 2021",2224733,103558,"2012-07-15","Mos","DK1"
"2224733_124983","18017-2011","C.A. No.-005132 - 2019",2224733,124983,"2012-07-15","Bryan Oviedo","DK1"
"2224733_140446","18064-2020","C.A. No.-003045 - 2020",2224733,140446,"2012-07-15","Rilwan Hassan","DK1"
"2224733_1423","18066-2020","C.A. No.-000019-000020 - 2021",2224733,1423,"2012-07-15","Lars Jacobsen","DK1"
"2224733_148369","18091-2020","W.P.(Crl.) No.-000314 - 2021",2224733,148369,"2012-07-15","Mads Pedersen","DK1"
"2224733_14963","18114-2020","W.P.(C) No.-000333-000333 - 2015",2224733,14963,"2012-07-15","Martin Bergvold","DK1"
"2224733_15765","18171-2006","Crl.A. No.-001328-001333 - 2021",2224733,15765,"2012-07-15","Tim Janssen","DK1"
"2224733_16675","18187-2014","Crl.A. No.-001919-001919 - 2010",2224733,16675,"2012-07-15","César Santin","DK1"
"2224733_18097","18187-2017","C.A. No.-000897-000897 - 2021",2224733,18097,"2012-07-15","Benjamin Kibebe","DK1"
"2224733_20313","18226-2020","R.P.(C) No.-001250 - 2021",2224733,20313,"2012-07-15","Jesper Juelsgaard","DK1"
"2224733_203412","18254-2020","R.P.(Crl.) No.-000407 - 2021",2224733,203412,"2012-07-15","Andreas Cornelius","DK1"
"2224733_21338","18274-2009","MA-001167 - 2021",2224733,21338,"2012-07-15","Sölvi Ottesen","DK1"
"2224733_22499","18378-2019","C.A. No.-005231-005232 - 2016",2224733,22499,"2012-07-15","Kristian Bach Bak","DK1"
"2224733_22995","18378-2019","C.A. No.-004451-004451 - 2021",2224733,22995,"2012-07-15","Danny Olsen","DK1"
"2224733_23492","18430-2010","Crl.A. No.-001164-001164 - 2021",2224733,23492,"2012-07-15","Thomas Kristensen","DK1"
"2224733_23592","18447-2020","Crl.A. No.-001164-001164 - 2021",2224733,23592,"2012-07-15","Martin Vingaard","DK1"
"2224733_24404","18483-2018","Crl.A. No.-001140-001141 - 2010",2224733,24404,"2012-07-15","Johan Sellberg-Wiland","DK1"
"2224733_38163","18483-2018","C.A. No.-006451-006451 - 2021",2224733,38163,"2012-07-15","Christian Bolaños","DK1"
"2224733_46478","18529-2019","C.A. No.-006451-006451 - 2021",2224733,46478,"2012-07-15","Ragnar Sigurdsson","DK1"
"2224733_48805","18529-2019","C.A. No.-007750-007751 - 2021",2224733,48805,"2012-07-15","Mads Albaek","DK1"
"2224733_48864","18551-2020","Crl.A. No.-001159-001159 - 2021",2224733,48864,"2012-07-15","Jesper Lauridsen","DK1"
"2224733_48870","18552-2021","Crl.A. No.-001319-001319 - 2021",2224733,48870,"2012-07-15","Jonas Lössl","DK1"
"2224733_48907","18562-2020","SLP(Crl) No.-005703 - 2021",2224733,48907,"2012-07-15","Erik Sviatchenko","DK1"
"2224733_68275","18599-2020","C.A. No.-006898-006898 - 2021",2224733,68275,"2012-07-15","Claudemir","DK1"
"2224733_68826","18627-2020","C.A. No.-000791-000791 - 2021",2224733,68826,"2012-07-15","Jude Nworuh","DK1"
"3434809_214243","18647-2018","Crl.A. No.-000701-000702 - 2020",3434809,214243,"2012-07-15","Dmitriy Efremov","RUP"
"2224731_103434","18693-2020","Crl.A. No.-000081-000081 - 2021",2224731,103434,"2012-07-16","Troels Klöve","DK1"
"2224731_107775","18847-2020","CONMT.PET.(C) No.-000625-000626 - 2019",2224731,107775,"2012-07-16","Frederik Rönnow","DK1"
"2224731_109012","18913-2021","C.A. No.-006876-006876 - 2021",2224731,109012,"2012-07-16","Ivan Runje","DK1"
"2224731_129085","18953-2019","R.P.(C) No.-001835-001836 - 2020",2224731,129085,"2012-07-16","Jores Okore","DK1"
"2224731_153538","18972-2018","Crl.A. No.-000569-000569 - 2021",2224731,153538,"2012-07-16","André Bjerregaard","DK1"
"2224731_1606","18986-2020","Crl.A. No.-000569-000569 - 2021",2224731,1606,"2012-07-16","Morten Rasmussen","DK1"
"2224731_186064","19028-2017","T.P.(Crl.) No.-000262 - 2018",2224731,186064,"2012-07-16","Lasse Petry","DK1"
"2224731_20854","19097-2020","C.A. No.-005620-005620 - 2021",2224731,20854,"2012-07-16","Lasse Kryger","DK1"
"2224731_22513","19120-2008","C.A. No.-006592-006592 - 2021",2224731,22513,"2012-07-16","Nicolai Stokholm","DK1"
"2224731_22827","19161-2016","C.A. No.-001262-001262 - 2016",2224731,22827,"2012-07-16","Thomas Kortegaard","DK1"
"2224731_22860","19177-2019","T.P.(C) No.-000932 - 2020",2224731,22860,"2012-07-16","Jesper Hansen","DK1"
"2224731_22881","19219-2009","C.A. No.-000695-000695 - 2021",2224731,22881,"2012-07-16","Steffen Kielstrup","DK1"
"2224731_22896","19219-2021","C.A. No.-005577-005577 - 2021",2224731,22896,"2012-07-16","Kasper Lorentzen","DK1"
"2224731_23005","19219-2021","C.A. No.-001318-001322 - 2021",2224731,23005,"2012-07-16","Nabil Aslam","DK1"
"2224731_23410","19384-2012","C.A. No.-005881-005881 - 2010",2224731,23410,"2012-07-16","Sören Christensen","DK1"
"2224731_23538","19517-2018","C.A. No.-006238-006238 - 2021",2224731,23538,"2012-07-16","Morten Nordstrand","DK1"
"2224731_34357","19589-2020","SLP(C) No.-020417 - 2017",2224731,34357,"2012-07-16","Rawez Lawan","DK1"
"2224731_35959","19593-2021","Crl.A. No.-000721-000721 - 2021",2224731,35959,"2012-07-16","Henrik Kildentoft","DK1"
"2224731_42366","19634-2017","Crl.A. No.-000749-000749 - 2021",2224731,42366,"2012-07-16","Mads Agesen","DK1"
"2224731_42383","19687-2020","C.A. No.-002153-002153 - 2012",2224731,42383,"2012-07-16","Jeppe Mehl","DK1"
"2224731_43010","19718-2018","C.A. No.-006947-006947 - 2021",2224731,43010,"2012-07-16","Martin Spelmann","DK1"
"2224731_44567","19753-2019","C.A. No.-006947-006947 - 2021",2224731,44567,"2012-07-16","Tobias Mikkelsen","DK1"
"2224731_44825","19780-2021","Crl.A. No.-001489-001489 - 2012",2224731,44825,"2012-07-16","Andreas Laudrup","DK1"
"2224731_49143","19806-2019","0",2224731,49143,"2012-07-16","Ken Fagerberg","DK1"
"2224731_50580","19806-2019","C.A. No.-005733-005733 - 2021",2224731,50580,"2012-07-16","Janus Drachmann","DK1"
"2224731_63459","19847-2021","C.A. No.-005733-005733 - 2021",2224731,63459,"2012-07-16","Alexander Juel Andersen","DK1"
"2224731_66638","19863-2020","C.A. No.-000865-000865 - 2021",2224731,66638,"2012-07-16","Mario Ticinovic","DK1"
"2224731_76274","19865-2021","C.A. No.-000865-000865 - 2021",2224731,76274,"2012-07-16","Christian Gytkjaer","DK1"
"2231984_74602","19994-2020","C.A. No.-007752-007752 - 2021",2231984,74602,"2012-07-17","József Varga","CLQ"
"2231986_129787","19994-2020","Crl.A. No.-001663-001663 - 2021",2231986,129787,"2012-07-17","Barak Badash","CLQ"
"2231990_90024","20048-2021","Crl.A. No.-000102-000102 - 2021",2231990,90024,"2012-07-17","Alfred Finnbogason","CLQ"
"2231993_26934","20081-2015","C.A. No.-003325 - 2020",2231993,26934,"2012-07-17","David Bicik","CLQ"
"2231995_114728","20098-2021","W.P.(C) No.-001039 - 2020",2231995,114728,"2012-07-17","Mamuka Kobakhidze","CLQ"
"2231995_179624","20200-2007","C.A. No.-004823-004823 - 2021",2231995,179624,"2012-07-17","Abayomi Seun","CLQ"
"2231996_72836","20251-2020","C.A. No.-000542-000542 - 2021",2231996,72836,"2012-07-17","João Pereira","CLQ"
"2240716_143556","20252-2009","Crl.A. No.-000599-000599 - 2021",2240716,143556,"2012-07-17","Nikola Aksentijevic","CLQ"
"2240716_29237","20257-2020","C.A. No.-007037-007037 - 2021",2240716,29237,"2012-07-17","Stefan Babovic","CLQ"
"2240716_95314","20280-2020","C.A. No.-001579-001579 - 2021",2240716,95314,"2012-07-17","Nemanja Tomic","CLQ"
"2244350_29456","20318-2020","C.A. No.-006019-006019 - 2021",2244350,29456,"2012-07-17","Rasmus Lindgren","CLQ"
"2244350_38004","20326-2019","C.A. No.-003136 - 2020",2244350,38004,"2012-07-17","Aurélien Joachim","CLQ"
"2231987_102284","20329-2021","Crl.A. No.-000580-000580 - 2018",2231987,102284,"2012-07-18","Marko Simic","CLQ"
"2231992_62054","20381-2019","C.A. No.-004457-004458 - 2021",2231992,62054,"2012-07-18","Vegard Forren","CLQ"
"2231994_13972","20428-2020","C.A. No.-003477-003477 - 2010",2231994,13972,"2012-07-18","Tonel","CLQ"
"2231994_40633","20436-2017","Crl.A. No.-000536-000536 - 2021",2231994,40633,"2012-07-18","Milan Badelj","CLQ"
"2231994_46083","20446-2012","C.A. No.-000273-000273 - 2021",2231994,46083,"2012-07-18","Domagoj Vida","CLQ"
"2231994_51471","20469-2018","C.A. No.-004394-004394 - 2010",2231994,51471,"2012-07-18","Mateo Kovacic","CLQ"
"2222360_109","20504-2009","Crl.A. No.-001279-001279 - 2021",2222360,109,"2012-07-19","Dedê","ELQ"
"2222360_111432","20520-2019","Crl.A. No.-001279-001279 - 2021",2222360,111432,"2012-07-19","Stevie May","ELQ"
"2222360_12575","20587-2020","C.A. No.-004821-004821 - 2012",2222360,12575,"2012-07-19","David McCracken","ELQ"
"2222360_14754","20645-2020","C.A. No.-006216-006216 - 2021",2222360,14754,"2012-07-19","Sean Higgins","ELQ"
"2222360_17386","20676-2020","Crl.A. No.-000314-000315 - 2021",2222360,17386,"2012-07-19","Hürriyet Gücer","ELQ"
"2222360_21372","20754-2019","C.A. No.-006669-006669 - 2021",2222360,21372,"2012-07-19","Jamie Adams","ELQ"
"2222360_22809","20805-2020","C.A. No.-007607-007607 - 2021",2222360,22809,"2012-07-19","Kevin Moon","ELQ"
"2222360_23674","20829-2020","C.A. No.-003224 - 2020",2222360,23674,"2012-07-19","Erkan Zengin","ELQ"
"2222360_31336","20829-2020","Crl.A. No.-001312-001312 - 2021",2222360,31336,"2012-07-19","Ruud Boffin","ELQ"
"2222360_33958","20851-2018","C.A. No.-005074-005075 - 2019",2222360,33958,"2012-07-19","Burhan Eser","ELQ"
"2222360_3413","20851-2018","R.P.(Crl.) No.-000413 - 2021",2222360,3413,"2012-07-19","Rodrigo Tello","ELQ"
"2222360_34560","20936-2020","C.A. No.-006003-006003 - 2021",2222360,34560,"2012-07-19","Patrick Cregg","ELQ"
"2222360_35531","20936-2020","C.A. No.-006003-006003 - 2021",2222360,35531,"2012-07-19","Liam Craig","ELQ"
"2222360_36637","20955-2021","C.A. No.-005700-005700 - 2021",2222360,36637,"2012-07-19","Gary Miller","ELQ"
"2222360_36658","20984-2018","MA-001630 - 2020",2222360,36658,"2012-07-19","Frazer Wright","ELQ"
"2222360_36724","20984-2021","MA-001468 - 2021",2222360,36724,"2012-07-19","Chris Millar","ELQ"
"2222360_38283","21029-2018","C.A. No.-003745-003754 - 2020",2222360,38283,"2012-07-19","Patryk Malecki","ELQ"
"2222360_4251","21073-2019","C.A. No.-003745-003754 - 2020",2222360,4251,"2012-07-19","Callum Davidson","ELQ"
"2222360_45555","21103-2021","SLP(C) No.-013520 - 2021",2222360,45555,"2012-07-19","Murray Davidson","ELQ"
"2222360_52270","21195-2021","Crl.A. No.-000753-000753 - 2017",2222360,52270,"2012-07-19","Batuhan Karadeniz","ELQ"
"2222360_53436","21221-2021","R.P.(Crl.) No.-000395 - 2021",2222360,53436,"2012-07-19","Atdhe Nuhiu","ELQ"
"2222360_59333","21275-2021","C.A. No.-006797-006797 - 2008",2222360,59333,"2012-07-19","Diego Ângelo","ELQ"
"2222360_6053","21277-2010","C.A. No.-004221 - 2020",2222360,6053,"2012-07-19","Diomansy Kamara","ELQ"
"2222360_62855","21277-2021","C.A. No.-005823-005823 - 2011",2222360,62855,"2012-07-19","Alan Mannus","ELQ"
"2222360_7041","21321-2013","C.A. No.-007576-007577 - 2021",2222360,7041,"2012-07-19","Servet Cetin","ELQ"
"2222360_88212","21367-2021","C.A. No.-003299 - 2020",2222360,88212,"2012-07-19","Nigel Hasselbaink","ELQ"
"2222360_88374","21367-2021","Crl.A. No.-000329-000329 - 2021",2222360,88374,"2012-07-19","Veysel Sarı","ELQ"
"2222360_99186","21399-2020","C.A. No.-000251-000252 - 2021",2222360,99186,"2012-07-19","Alper Potuk","ELQ"
"2232099_53359","21410-2020","CONMT.PET.(C) No.-000721 - 2021",2232099,53359,"2012-07-19","Evandro","ELQ"
"2232104_119169","21426-2020","C.A. No.-005146 - 2019",2232104,119169,"2012-07-19","Aron Jóhannsson","ELQ"
"2232104_1197","21428-2021","W.P.(C) No.-001088 - 2020",2232104,1197,"2012-07-19","Peter Graulund","ELQ"
"2232104_14971","21484-2010","Crl.A. No.-001473-001474 - 2017",2232104,14971,"2012-07-19","Hjalte Bo Nörregaard","ELQ"
"2232104_15386","21488-2020","Crl.A. No.-000177-000177 - 2014",2232104,15386,"2012-07-19","Sören Berg","ELQ"
"2232104_174001","21547-2021","SLP(Crl) No.-006220 - 2018",2232104,174001,"2012-07-19","Davit Skhirtladze","ELQ"
"2232104_22887","21556-2020","C.A. No.-005167-005167 - 2010",2232104,22887,"2012-07-19","Anders Kure","ELQ"
"2232104_22923","21589-2019","C.A. No.-005087 - 2019",2232104,22923,"2012-07-19","Steffen Rasmussen","ELQ"
"2232104_23160","21711-2014","W.P.(C) No.-001284 - 2020",2232104,23160,"2012-07-19","Stephan Petersen","ELQ"
"2232104_26774","21711-2014","W.P.(C) No.-001109 - 2020",2232104,26774,"2012-07-19","Atle Roar Haland","ELQ"
"2232104_27565","21779-2021","Crl.A. No.-000100-000101 - 2021",2232104,27565,"2012-07-19","Marin Skender","ELQ"
"2232104_30699","21783-2020","W.P.(C) No.-000838 - 2019",2232104,30699,"2012-07-19","Arthur Sorin","ELQ"
"2232104_37138","21811-2019","W.P.(C) No.-001107 - 2020",2232104,37138,"2012-07-19","Adam Eckersley","ELQ"
"2232104_5892","21811-2019","Crl.A. No.-001605-001605 - 2021",2232104,5892,"2012-07-19","Martin Jörgensen","ELQ"
"2232104_68948","21824-2019","Crl.A. No.-001605-001605 - 2021",2232104,68948,"2012-07-19","Osama Akharraz","ELQ"
"2232104_77655","21824-2019","Crl.A. No.-000297-000297 - 2021",2232104,77655,"2012-07-19","Davit Devdariani","ELQ"
"2232104_87142","21834-2020","Crl.A. No.-000297-000297 - 2021",2232104,87142,"2012-07-19","Mate Vatsadze","ELQ"
"2233924_160506","21856-2016","C.A. No.-003974-003975 - 2020",2233924,160506,"2012-07-19","Josip Radosevic","ELQ"
"2233924_99345","21879-2017","C.A. No.-003974-003975 - 2020",2233924,99345,"2012-07-19","Ante Vukusic","ELQ"
"2243578_122011","21926-2018","MA-001389 - 2021",2243578,122011,"2012-07-19","Markus Henriksen","ELQ"
"2243578_146889","21934-2021","C.A. No.-006953-006953 - 2021",2243578,146889,"2012-07-19","Peter Ankersen","ELQ"
"2243582_110326","21974-2021","C.A. No.-005899 - 2021",2243582,110326,"2012-07-19","Jucilei","ELQ"
"2243582_15018","22032-2018","W.P.(C) No.-000675 - 2018",2243582,15018,"2012-07-19","João Carlos","ELQ"
"2243582_16760","22085-2019","C.A. No.-006537-006537 - 2021",2243582,16760,"2012-07-19","Yuriy Zhirkov","ELQ"
"2243582_23996","22111-2021","SLP(C) No.-015349-015350 - 2021",2243582,23996,"2012-07-19","Moubarak Boussoufa","ELQ"
"2243582_24131","22111-2021","R.P.(C) No.-001105 - 2021",2243582,24131,"2012-07-19","Vladimir Gabulov","ELQ"
"2243582_29016","22230-2019","C.A. No.-005630 - 2021",2243582,29016,"2012-07-19","Christopher Samba","ELQ"
"2243582_4257","22234-2021","C.A. No.-005944-005954 - 2021",2243582,4257,"2012-07-19","Samuel Eto'o","ELQ"
"2243582_49474","22280-2020","C.A. No.-006483-006483 - 2014",2243582,49474,"2012-07-19","Shamil Lakhiyalov","ELQ"
"2243582_49485","22307-2020","C.A. No.-006110-006110 - 2021",2243582,49485,"2012-07-19","Rasim Tagirbekov","ELQ"
"2243582_50355","22308-2019","C.A. No.-009108-009109 - 2014",2243582,50355,"2012-07-19","Fedor Smolov","ELQ"
"2243582_59187","22323-2019","C.A. No.-007411-007411 - 2021",2243582,59187,"2012-07-19","Oleg Shatov","ELQ"
"2243582_63606","22369-2020","C.A. No.-007411-007411 - 2021",2243582,63606,"2012-07-19","Odil Akhmedov","ELQ"
"2243582_69006","22389-2020","SLP(C) No.-015870 - 2020",2243582,69006,"2012-07-19","Lacina Traore","ELQ"
"2243582_88615","22411-2009","W.P.(Crl.) No.-000318 - 2020",2243582,88615,"2012-07-19","Arseniy Logashov","ELQ"
"2243586_75816","22479-2016","Crl.A. No.-000330-000330 - 2021",2243586,75816,"2012-07-19","Miroslav Stevanovic","ELQ"
"2244316_28716","22505-2021","Crl.A. No.-001301-001301 - 2021",2244316,28716,"2012-07-19","Adi Adilovic","ELQ"
"2244316_69445","22516-2019","Crl.A. No.-001677-001677 - 2011",2244316,69445,"2012-07-19","Ivan Sesar","ELQ"
"2244321_79232","22569-2009","Crl.A. No.-001571-001571 - 2021",2244321,79232,"2012-07-19","Ruslan Abyshov","ELQ"
"2244323_136397","22596-2020","Crl.A. No.-001233-001233 - 2021",2244323,136397,"2012-07-19","Giorgi Chanturia","ELQ"
"2244323_147034","22647-2012","C.A. No.-006924-006924 - 2021",2244323,147034,"2012-07-19","Marco van Ginkel","ELQ"
"2244323_148657","22816-2019","Crl.A. No.-000029-000029 - 2021",2244323,148657,"2012-07-19","Tomas Kalas","ELQ"
"2244323_19061","22857-2009","C.A. No.-009845-009846 - 2016",2244323,19061,"2012-07-19","Frank van der Struijk","ELQ"
"2244323_191830","22972-2021","C.A. No.-009845-009846 - 2016",2244323,191830,"2012-07-19","Renato Ibarra","ELQ"
"2244323_30585","23011-2019","C.A. No.-006518-006518 - 2021",2244323,30585,"2012-07-19","Piet Velthuizen","ELQ"
"2244323_4424","23067-2013","Crl.A. No.-000590-000591 - 2021",2244323,4424,"2012-07-19","Nicky Hofs","ELQ"
"2244323_45538","23134-2018","C.A. No.-007657-007658 - 2021",2244323,45538,"2012-07-19","Jan-Arie van der Heijden","ELQ"
"2244323_52119","23141-2018","C.A. No.-007657-007658 - 2021",2244323,52119,"2012-07-19","Patrick van Aanholt","ELQ"
"2244323_53444","23169-2021","C.A. No.-000268-000269 - 2021",2244323,53444,"2012-07-19","Jonathan Reis","ELQ"
"2244323_55972","23183-2020","C.A. No.-000268-000269 - 2021",2244323,55972,"2012-07-19","Guram Kashia","ELQ"
"2244323_77394","23221-2014","SLP(C) No.-012158 - 2020",2244323,77394,"2012-07-19","Michihiro Yasuda","ELQ"
"2244323_79027","23235-2019","C.A. No.-007379-007380 - 2021",2244323,79027,"2012-07-19","Davy Pröpper","ELQ"
"2244323_81808","23258-2019","C.A. No.-006337-006337 - 2021",2244323,81808,"2012-07-19","Wilfried Bony","ELQ"
"2244324_157543","23258-2019","Crl.A. No.-000434-000436 - 2020",2244324,157543,"2012-07-19","Dimitrios Kourbelis","ELQ"
"2244324_162571","23273-2021","C.A. No.-007442-007442 - 2021",2244324,162571,"2012-07-19","Anastasios Bakasetas","ELQ"
"2244324_19940","23322-2020","C.A. No.-005894-005895 - 2021",2244324,19940,"2012-07-19","Leandro Álvarez","ELQ"
"2244324_24226","23411-2009","C.A. No.-006657-006658 - 2021",2244324,24226,"2012-07-19","Georgios Bantis","ELQ"
"2244324_24859","23415-2020","C.A. No.-000150-000150 - 2021",2244324,24859,"2012-07-19","Michalis Fragoulakis","ELQ"
"2244324_29073","23445-2020","C.A. No.-006910-006910 - 2021",2244324,29073,"2012-07-19","Fernando Usero","ELQ"
"2244324_34200","23573-2019","C.A. No.-006910-006910 - 2021",2244324,34200,"2012-07-19","Christos Pipinis","ELQ"
"2244324_34324","23618-2019","T.P.(C) No.-001867 - 2019",2244324,34324,"2012-07-19","Emanuel Perrone","ELQ"
"2244324_55869","23659-2017","C.A. No.-005985-005987 - 2021",2244324,55869,"2012-07-19","Lautaro Formica","ELQ"
"2244324_65343","23663-2020","C.A. No.-000399-000399 - 2021",2244324,65343,"2012-07-19","Ximo Navarro","ELQ"
"2244324_72934","23704-2021","C.A. No.-001526-001526 - 2021",2244324,72934,"2012-07-19","Rayo","ELQ"
"2244324_7795","23778-2020","C.A. No.-006859-006859 - 2021",2244324,7795,"2012-07-19","Juanito","ELQ"
"2244324_89278","23817-2020","C.A. No.-008129 - 2019",2244324,89278,"2012-07-19","Sebastián Bartolini","ELQ"
"2244324_96818","23926-2020","MA-001925 - 2020",2244324,96818,"2012-07-19","Savvas Tsabouris","ELQ"
"2244327_110822","23979-2017","Crl.A. No.-000047-000048 - 2021",2244327,110822,"2012-07-19","Hannes Van Der Bruggen","ELQ"
"2244327_13073","23993-2020","Crl.A. No.-000005-000005 - 2010",2244327,13073,"2012-07-19","Mohamed Messoudi","ELQ"
"2244327_138812","24061-2019","C.A. No.-005689-005690 - 2021",2244327,138812,"2012-07-19","Ibrahima Conté","ELQ"
"2244327_15717","24110-2020","C.A. No.-006212-006213 - 2021",2244327,15717,"2012-07-19","Melli","ELQ"
"2244327_15798","24177-2019","Crl.A. No.-001526-001526 - 2021",2244327,15798,"2012-07-19","César Arzo","ELQ"
"2244327_215114","24202-2009","C.A. No.-003032-003032 - 2010",2244327,215114,"2012-07-19","Thomas Foket","ELQ"
"2244327_38449","24204-2021","C.A. No.-002756-002756 - 2021",2244327,38449,"2012-07-19","Wouter Corstjens","ELQ"
"2244327_38978","24244-2016","SLP(C) No.-020370-020370 - 2012",2244327,38978,"2012-07-19","Christian Brüls","ELQ"
"2244327_43982","24298-2021","Crl.A. No.-000449-000449 - 2021",2244327,43982,"2012-07-19","Shlomi Arbeitman","ELQ"
"2244327_49656","24328-2007","C.A. No.-003966-003966 - 2010",2244327,49656,"2012-07-19","Rémi Maréval","ELQ"
"2244327_49772","24402-2019","MA-001572 - 2021",2244327,49772,"2012-07-19","Mario Baric","ELQ"
"2244327_79573","24407-2020","C.A. No.-000802-000803 - 2021",2244327,79573,"2012-07-19","Sergio Padt","ELQ"
"2244327_80383","24414-2020","C.A. No.-005934-005934 - 2021",2244327,80383,"2012-07-19","Rodgers Kola","ELQ"
"2244330_32860","24414-2020","C.A. No.-005747-005747 - 2021",2244330,32860,"2012-07-19","Aílton","ELQ"
"2244331_112674","24420-2020","C.A. No.-005784-005798 - 2021",2244331,112674,"2012-07-19","Dan Mori","ELQ"
"2244332_24000","24425-2019","R.P.(Crl.) No.-000414 - 2021",2244332,24000,"2012-07-19","Vyacheslav Checher","ELQ"
"2244332_27108","24457-2020","W.P.(C) No.-001410 - 2020",2244332,27108,"2012-07-19","Konstantinos Makridis","ELQ"
"2244332_43308","24482-2020","Crl.A. No.-001306-001306 - 2017",2244332,43308,"2012-07-19","Denys Golaydo","ELQ"
"2244332_45812","24488-2009","C.A. No.-005785 - 2019",2244332,45812,"2012-07-19","Djordje Lazic","ELQ"
"2244332_51232","24527-2020","Crl.A. No.-000296-000296 - 2021",2244332,51232,"2012-07-19","Danilo","ELQ"
"2244332_52915","24547-2016","Crl.A. No.-000296-000296 - 2021",2244332,52915,"2012-07-19","Júnior Moraes","ELQ"
"2244332_55734","24739-2019","C.A. No.-006289-006289 - 2021",2244332,55734,"2012-07-19","Gevorg Ghazaryan","ELQ"
"2244332_59045","24744-2020","Crl.A. No.-000787-000787 - 2021",2244332,59045,"2012-07-19","Pavlo Gryshchenko","ELQ"
"2244332_59148","24799-2018","C.A. No.-005759-005759 - 2009",2244332,59148,"2012-07-19","Oleksandr Volovyk","ELQ"
"2244332_59389","24799-2018","C.A. No.-003661-003662 - 2020",2244332,59389,"2012-07-19","Mykola Morozyuk","ELQ"
"2244332_60324","24842-2021","C.A. No.-003665-003666 - 2020",2244332,60324,"2012-07-19","Gregory Nelson","ELQ"
"2244332_73769","24844-2019","C.A. No.-009273 - 2019",2244332,73769,"2012-07-19","Zé Soares","ELQ"
"2244332_85969","24900-2020","C.A. No.-003123-003123 - 2020",2244332,85969,"2012-07-19","Oleksandr Bandura","ELQ"
"2244332_87893","24904-2021","C.A. No.-006901-006901 - 2021",2244332,87893,"2012-07-19","Vasyl Pryima","ELQ"
"2244334_100485","25031-2019","C.A. No.-000975-000975 - 2021",2244334,100485,"2012-07-19","Arkadiusz Piech","ELQ"
"2244336_158810","25061-2020","C.A. No.-006553 - 2021",2244336,158810,"2012-07-19","Oscar Hiljemark","ELQ"
"2244338_15131","25097-2019","C.A. No.-000131-000131 - 2021",2244338,15131,"2012-07-19","Michael Silberbauer","ELQ"
"2244338_55709","25097-2019","C.A. No.-006522-006522 - 2021",2244338,55709,"2012-07-19","Emmanuel Mayuka","ELQ"
"2244338_88257","25144-2020","C.A. No.-003802-003803 - 2020",2244338,88257,"2012-07-19","Juhani Ojala","ELQ"
"2244340_63496","25182-2020","C.A. No.-006875-006875 - 2021",2244340,63496,"2012-07-19","Vladimirs Kamess","ELQ"
"2244341_42792","25182-2020","T.P.(C) No.-001255 - 2020",2244341,42792,"2012-07-19","Sander Puri","ELQ"
"2244342_14641","25262-2021","C.A. No.-008228 - 2019",2244342,14641,"2012-07-19","Cillian Sheridan","ELQ"
"2244377_19409","25299-2009","C.A. No.-004810-004810 - 2021",2244377,19409,"2012-07-19","Willem Janssen","ELQ"
"2244377_24480","25326-2009","C.A. No.-004461-004461 - 2021",2244377,24480,"2012-07-19","Nikolay Mihaylov","ELQ"
"2244377_30003","25338-2020","C.A. No.-007033-007033 - 2009",2244377,30003,"2012-07-19","Wout Brama","ELQ"
"2244377_30667","25422-2009","C.A. No.-007696-007696 - 2021",2244377,30667,"2012-07-19","Robbert Schilder","ELQ"
